CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment
15030,72,7,518.28,2,1,2,5,212
15031,4,110,653.19,3,3,2,8,332
15032,256,52,4959.1,1,2,3,6,123
15033,5,501,2557.18,3,3,3,9,333
15034,16,390,4274.16,3,3,3,9,333
15035,90,27,252.73,2,2,1,5,221
15036,72,119,429.56,2,3,2,7,232
15038,59,125,685.74,2,3,2,7,232
15039,10,1477,19766.59,3,3,3,9,333
15041,170,66,179.93,1,2,1,4,121
15042,199,5,135.93,1,1,1,3,111
15043,31,3,537,2,1,2,5,212
15044,19,444,7634.73,3,3,3,9,333
15045,152,12,735.66,1,1,2,4,112
15046,9,201,5090.42,3,3,3,9,333
15047,270,22,343.62,1,1,1,3,111
15048,65,94,381,2,3,1,6,231
15049,274,3,121.17,1,1,1,3,111
15050,25,76,1737.69,3,3,3,9,333
15051,23,142,1383.36,3,3,3,9,333
15052,319,28,207.73,1,2,1,4,121
15053,5,69,693.95,3,2,2,7,322
15054,12,114,302.1,3,3,1,7,331
15057,275,25,1489.5,1,2,3,6,123
15058,25,266,2102.54,3,3,3,9,333
15059,41,237,1337.72,2,3,3,8,233
15060,8,115,294.25,3,3,1,7,331
15061,4,403,54534.14,3,3,3,9,333
15062,71,57,987.86,2,2,2,6,222
15063,213,5,370.8,1,1,1,3,111
15065,38,155,3158.13,2,3,3,8,233
15066,53,42,893.59,2,2,2,6,222
15067,78,82,1744.76,2,3,3,8,233
15068,46,104,553.36,2,3,2,7,232
15069,179,70,1109.53,1,2,2,5,122
15070,373,1,106.2,1,1,1,3,111
15071,94,26,982.07,1,2,2,5,122
15073,10,54,1043.41,3,2,2,7,322
15074,105,41,735.67,1,2,2,5,122
15075,78,27,773.03,2,2,2,6,222
15076,173,49,880.85,1,2,2,5,122
15078,7,440,9743.11,3,3,3,9,333
15079,213,47,895.61,1,2,2,5,122
15081,22,33,504.8,3,2,2,7,322
15083,257,5,88.2,1,1,1,3,111
15087,282,15,306.94,1,1,1,3,111
15088,21,57,1160.07,3,2,2,7,322
15089,10,145,2420.84,3,3,3,9,333
15090,308,23,381.32,1,1,1,3,111
15091,68,30,480.71,2,2,2,6,222
15092,215,26,457.81,1,2,2,5,122
15093,18,108,4597.02,3,3,3,9,333
15095,104,47,1370.6,1,2,3,6,123
15096,43,11,219.39,2,1,1,4,211
15097,4,25,248.08,3,2,1,6,321
15098,182,3,39916.5,1,1,3,5,113
15099,84,23,410.48,2,1,2,5,212
15100,334,3,876,1,1,2,4,112
15101,9,8,317.53,3,1,1,5,311
15103,31,35,703.36,2,2,2,6,222
15104,197,67,993.54,1,2,2,5,122
15105,18,101,2298.93,3,3,3,9,333
15106,18,100,1422.52,3,3,3,9,333
15107,311,16,319.5,1,1,1,3,111
15108,142,60,1300.25,1,2,3,6,123
15109,246,28,484.95,1,2,2,5,122
15110,24,35,996.1,3,2,2,7,322
15111,29,84,1567.48,2,3,3,8,233
15113,10,97,3509.43,3,3,3,9,333
15114,30,197,2760.56,2,3,3,8,233
15115,18,21,340.11,3,1,1,5,311
15116,18,45,1352.75,3,2,3,8,323
15117,15,79,1551.78,3,3,3,9,333
15118,134,1,244.8,1,1,1,3,111
15119,246,14,266.4,1,1,1,3,111
15120,134,21,358.82,1,1,1,3,111
15121,50,28,457.72,2,2,2,6,222
15122,114,82,1633.78,1,3,3,7,133
15123,7,106,2199.31,3,3,3,9,333
15124,23,15,184.19,3,1,1,5,311
15125,25,127,11528.48,3,3,3,9,333
15127,66,16,406.53,2,1,2,5,212
15128,60,102,1471,2,3,3,8,233
15129,50,84,3447.4,2,3,3,8,233
15130,170,22,330.11,1,1,1,3,111
15132,18,52,977.93,3,2,2,7,322
15133,128,29,982.42,1,2,2,5,122
15134,15,73,1387.99,3,3,3,9,333
15135,239,9,139.05,1,1,1,3,111
15136,3,68,1286.7,3,2,3,8,323
15139,240,13,178.96,1,1,1,3,111
15140,52,80,2354.25,2,3,3,8,233
15142,46,26,498.74,2,2,2,6,222
15143,226,14,259.45,1,1,1,3,111
15144,8,217,6580.44,3,3,3,9,333
15145,4,67,1194.73,3,2,3,8,323
15146,165,91,1327.16,1,3,3,7,133
15147,240,28,623.5,1,2,2,5,122
15148,11,20,301.29,3,1,1,5,311
15149,134,23,520.8,1,1,2,4,112
15150,17,341,5291.33,3,3,3,9,333
15152,10,271,4745.69,3,3,3,9,333
15153,31,22,329.25,2,1,1,4,211
15154,75,71,254.28,2,2,1,5,221
15156,1,55,961.49,3,2,2,7,322
15157,4,125,1936.07,3,3,3,9,333
15158,45,7,401.4,2,1,2,5,212
15159,2,710,18641.01,3,3,3,9,333
15160,357,4,158.16,1,1,1,3,111
15163,18,29,304.47,3,2,1,6,321
15164,69,101,824.58,2,3,2,7,232
15165,373,27,487.75,1,2,2,5,122
15167,321,39,158.8,1,2,1,4,121
15168,26,5,106.56,2,1,1,4,211
15171,331,5,1289.5,1,1,3,5,113
15172,9,110,1624.05,3,3,3,9,333
15174,323,11,135.75,1,1,1,3,111
15175,72,23,224.14,2,1,1,4,211
15178,260,3,40.5,1,1,1,3,111
15179,18,93,2206.95,3,3,3,9,333
15180,367,6,87.5,1,1,1,3,111
15181,66,16,689.48,2,1,2,5,212
15182,154,29,622.85,1,2,2,5,122
15184,29,62,402.2,2,2,2,6,222
15185,70,21,310.62,2,1,1,4,211
15186,14,19,411.41,3,1,2,6,312
15187,2,91,4777.18,3,3,3,9,333
15189,1,212,16225.39,3,3,3,9,333
15192,120,51,1044.32,1,2,2,5,122
15193,61,19,499.32,2,1,2,5,212
15194,3,310,7616.53,3,3,3,9,333
15195,3,1,3861,3,1,3,7,313
15197,11,32,1079.61,3,2,2,7,322
15198,92,10,193.64,1,1,1,3,111
15199,59,13,1268.7,2,1,3,6,213
15201,87,69,1236.54,2,2,3,7,223
15203,26,142,1827.8,2,3,3,8,233
15204,357,9,316.58,1,1,1,3,111
15205,85,37,653.24,2,2,2,6,222
15206,10,9,420.3,3,1,2,6,312
15208,1,42,870.12,3,2,2,7,322
15210,225,20,331.18,1,1,1,3,111
15211,60,52,894.41,2,2,2,6,222
15212,241,5,101.8,1,1,1,3,111
15213,319,24,328.35,1,2,1,4,121
15214,2,110,1661.44,3,3,3,9,333
15215,47,35,734.94,2,2,2,6,222
15216,88,2,96.6,2,1,1,4,211
15218,11,166,5756.89,3,3,3,9,333
15219,176,9,305.75,1,1,1,3,111
15220,52,117,1778.96,2,3,3,8,233
15221,366,5,403.25,1,1,2,4,112
15222,319,5,585,1,1,2,4,112
15223,226,20,755.75,1,1,2,4,112
15224,358,14,322.08,1,1,1,3,111
15225,234,23,409.4,1,1,2,4,112
15226,311,8,154.41,1,1,1,3,111
15227,37,58,1219.4,2,2,3,7,223
15228,66,125,3386.71,2,3,3,8,233
15230,239,23,429.6,1,1,2,4,112
15232,113,31,612.06,1,2,2,5,122
15234,277,14,197,1,1,1,3,111
15235,218,143,2247.51,1,3,3,7,133
15236,299,15,321.05,1,1,1,3,111
15237,2,99,1412.32,3,3,3,9,333
15238,29,50,1071.99,2,2,2,6,222
15239,10,49,780.59,3,2,2,7,322
15240,45,78,1706.57,2,3,3,8,233
15241,67,110,1756.44,2,3,3,8,233
15243,74,22,316.68,2,1,1,4,211
15244,65,34,631.57,2,2,2,6,222
15245,134,89,2515.84,1,3,3,7,133
15246,238,33,514.15,1,2,2,5,122
15247,122,6,356,1,1,1,3,111
15249,32,350,6688.46,2,3,3,8,233
15251,9,111,10484.99,3,3,3,9,333
15252,36,44,740.78,2,2,2,6,222
15253,16,53,918.2,3,2,2,7,322
15254,127,18,300.36,1,1,1,3,111
15255,67,47,890.85,2,2,2,6,222
15256,149,6,98.45,1,1,1,3,111
15257,283,7,317.15,1,1,1,3,111
15258,169,34,623.16,1,2,2,5,122
15260,100,77,1810.77,1,3,3,7,133
15261,135,19,254.82,1,1,1,3,111
15262,324,10,178.95,1,1,1,3,111
15263,107,12,156.51,1,1,1,3,111
15264,64,23,393.74,2,1,2,5,212
15265,151,82,1506.12,1,3,3,7,133
15266,338,6,119.3,1,1,1,3,111
15267,22,11,1717.36,3,1,3,7,313
15269,24,2,408.8,3,1,2,6,312
15270,16,41,2379.49,3,2,3,8,323
15271,7,264,2493.34,3,3,3,9,333
15272,57,63,721.94,2,2,2,6,222
15274,4,47,716.57,3,2,2,7,322
15275,38,41,615.14,2,2,2,6,222
15276,66,49,128.63,2,2,1,5,221
15277,47,12,255.9,2,1,1,4,211
15279,355,19,290.51,1,1,1,3,111
15280,172,16,113.12,1,1,1,3,111
15281,59,139,2332.15,2,3,3,8,233
15286,50,3,240.55,2,1,1,4,211
15287,22,20,486.69,3,1,2,6,312
15288,43,88,2306.52,2,3,3,8,233
15289,29,58,939.78,2,2,2,6,222
15290,5,204,7943.22,3,3,3,9,333
15291,26,103,4668.3,2,3,3,8,233
15292,201,24,178.39,1,2,1,4,121
15296,51,194,3672.86,2,3,3,8,233
15297,10,39,641.94,3,2,2,7,322
15298,2,192,4799.9,3,3,3,9,333
15299,67,7,4507.01,2,1,3,6,213
15300,64,28,496.44,2,2,2,6,222
15301,51,242,5049.95,2,3,3,8,233
15303,290,31,574.02,1,2,2,5,122
15304,61,23,694.4,2,1,2,5,212
15306,64,58,1174.35,2,2,2,6,222
15307,96,12,205.3,1,1,1,3,111
15308,274,19,310.47,1,1,1,3,111
15311,1,2366,60632.75,3,3,3,9,333
15312,75,47,924.85,2,2,2,6,222
15313,110,1,52,1,1,1,3,111
15314,199,24,327.97,1,2,1,4,121
15315,64,37,570.5,2,2,2,6,222
15316,327,1,165,1,1,1,3,111
15318,4,33,312.62,3,2,1,6,321
15319,284,16,204.5,1,1,1,3,111
15320,44,36,267.13,2,2,1,5,221
15321,71,95,2748.31,2,3,3,8,233
15322,86,42,679.68,2,2,2,6,222
15325,104,48,161.74,1,2,1,4,121
15326,334,29,311.71,1,2,1,4,121
15327,53,10,208.75,2,1,1,4,211
15329,39,57,1049.7,2,2,2,6,222
15330,32,13,714.96,2,1,2,5,212
15332,366,35,1661.06,1,2,3,6,123
15333,208,16,1028.56,1,1,2,4,112
15334,157,98,350.82,1,3,1,5,131
15335,54,35,170.22,2,2,1,5,221
15339,66,86,574.07,2,3,2,7,232
15341,81,17,2020.52,2,1,3,6,213
15342,130,24,406.09,1,2,2,5,122
15343,87,21,364.5,2,1,1,4,211
15344,1,26,563.94,3,2,2,7,322
15345,46,20,393.54,2,1,2,5,212
15346,333,17,252.42,1,1,1,3,111
15347,366,5,201.6,1,1,1,3,111
15348,72,9,158.04,2,1,1,4,211
15349,158,71,463.91,1,2,2,5,122
15350,373,5,115.65,1,1,1,3,111
15351,12,219,1934.66,3,3,3,9,333
15353,255,61,770.12,1,2,2,5,122
15355,29,14,277.05,2,1,1,4,211
15356,31,499,2718.03,2,3,3,8,233
15358,5,551,8347.2,3,3,3,9,333
15360,40,13,427.93,2,1,2,5,212
15361,362,7,418.92,1,1,2,4,112
15363,373,16,326,1,1,1,3,111
15364,96,29,913.19,1,2,2,5,122
15365,26,114,2314.32,2,3,3,8,233
15366,75,44,602.51,2,2,2,6,222
15367,57,95,1877.59,2,3,3,8,233
15368,21,4,446.94,3,1,2,6,312
15370,41,94,2386.05,2,3,3,8,233
15372,137,27,2007.4,1,2,3,6,123
15373,8,132,2415.91,3,3,3,9,333
15374,129,3,168,1,1,1,3,111
15376,40,116,1221.56,2,3,3,8,233
15379,169,194,3703.29,1,3,3,7,133
15380,9,36,1690.26,3,2,3,8,323
15381,214,8,596.85,1,1,2,4,112
15382,15,302,5955.71,3,3,3,9,333
15384,170,41,642.41,1,2,2,5,122
15385,40,12,316.88,2,1,1,4,211
15386,186,31,394.14,1,2,2,5,122
15388,270,10,140.54,1,1,1,3,111
15389,172,1,500,1,1,2,4,112
15392,5,84,1535.53,3,3,3,9,333
15393,16,12,231.86,3,1,1,5,311
15394,10,85,2183.54,3,3,3,9,333
15395,326,7,107.45,1,1,1,3,111
15396,113,14,288.18,1,1,1,3,111
15397,290,6,94,1,1,1,3,111
15398,16,73,1345.53,3,3,3,9,333
15399,1,50,815.77,3,2,2,7,322
15400,92,12,716.2,1,1,2,4,112
15402,149,42,626.77,1,2,2,5,122
15405,189,8,349.1,1,1,1,3,111
15406,31,53,510.71,2,2,2,6,222
15407,34,148,1046.74,2,3,2,7,232
15408,264,34,267.18,1,2,1,4,121
15410,84,122,3450.84,2,3,3,8,233
15411,26,98,1348.93,2,3,3,8,233
15412,171,10,190.53,1,1,1,3,111
15414,10,39,774.9,3,2,2,7,322
15415,313,47,559.61,1,2,2,5,122
15416,65,192,3984.32,2,3,3,8,233
15417,85,28,508.8,2,2,2,6,222
15419,25,8,135.86,3,1,1,5,311
15421,59,53,950.36,2,2,2,6,222
15422,323,6,97.7,1,1,1,3,111
15423,38,2,43.5,2,1,1,4,211
15424,254,17,383.34,1,1,1,3,111
15426,19,275,1404.07,3,3,3,9,333
15427,33,292,1430.54,2,3,3,8,233
15428,15,6,93.78,3,1,1,5,311
15429,27,82,397.35,2,3,2,7,232
15432,23,10,171.19,3,1,1,5,311
15433,214,41,533.3,1,2,2,5,122
15434,8,55,1041.48,3,2,2,7,322
15435,22,29,149.29,3,2,1,6,321
15436,12,291,1067.75,3,3,2,8,332
15437,262,45,200.16,1,2,1,4,121
15438,131,25,156.58,1,2,1,4,121
15440,55,62,383.68,2,2,1,5,221
15442,249,2,594,1,1,2,4,112
15443,2,372,3213.59,3,3,3,9,333
15444,9,214,1411.21,3,3,3,9,333
15445,264,5,113.5,1,1,1,3,111
15447,331,9,155.17,1,1,1,3,111
15448,313,28,494.64,1,2,2,5,122
15449,26,60,974.52,2,2,2,6,222
15450,30,30,429.84,2,2,2,6,222
15452,30,56,528.48,2,2,2,6,222
15453,2,279,1371.77,3,3,3,9,333
15454,362,25,179.1,1,2,1,4,121
15456,283,58,434.59,1,2,2,5,122
15457,262,58,237.07,1,2,1,4,121
15458,25,7,161.64,3,1,1,5,311
15460,354,56,214.26,1,2,1,4,121
15462,94,11,234.6,1,1,1,3,111
15463,29,7,126.14,2,1,1,4,211
15464,338,155,1044.65,1,3,2,6,132
15465,20,97,7354.62,3,3,3,9,333
15466,85,57,334.53,2,2,1,5,221
15467,9,52,524.88,3,2,2,7,322
15468,51,24,467.51,2,2,2,6,222
15469,50,24,538.55,2,2,2,6,222
15471,2,73,454.48,3,3,2,8,332
15472,113,76,371.56,1,3,1,5,131
15473,14,11,1771.2,3,1,3,7,313
15475,77,29,454.11,2,2,2,6,222
15478,40,44,1399.92,2,2,3,7,223
15480,116,45,905.5,1,2,2,5,122
15482,16,97,10879.76,3,3,3,9,333
15483,161,84,225.26,1,3,1,5,131
15484,1,187,3590.41,3,3,3,9,333
15485,30,85,2564.5,2,3,3,8,233
15488,93,2,91.32,1,1,1,3,111
15489,23,50,1134.28,3,2,2,7,322
15491,95,154,3100.09,1,3,3,7,133
15492,28,35,659.46,2,2,2,6,222
15493,33,289,1953.41,2,3,3,8,233
15494,21,122,1280.58,3,3,3,9,333
15497,18,15,1262.2,3,1,3,7,313
15498,3,512,13316.4,3,3,3,9,333
15500,8,68,1131.56,3,2,2,7,322
15502,16,213,10384.93,3,3,3,9,333
15503,363,66,141.04,1,2,1,4,121
15504,81,13,52.83,2,1,1,4,211
15505,53,97,3610.96,2,3,3,8,233
15506,23,161,972.08,3,3,2,8,332
15507,172,45,475.86,1,2,2,5,122
15508,189,92,1000.27,1,3,2,6,132
15510,331,1,250,1,1,1,3,111
15511,12,158,900.53,3,3,2,8,332
15512,156,7,121,1,1,1,3,111
15513,33,308,14758.22,2,3,3,8,233
15514,12,166,4023.72,3,3,3,9,333
15516,45,15,62.43,2,1,1,4,211
15517,233,27,267.03,1,2,1,4,121
15518,64,210,1921.55,2,3,3,8,233
15520,2,18,343.5,3,1,1,5,311
15521,40,185,3000.2,2,3,3,8,233
15522,33,56,397.99,2,2,2,6,222
15523,84,10,412.01,2,1,2,5,212
15524,25,1,440,3,1,2,6,312
15525,2,156,734.37,3,3,2,8,332
15526,33,4,148.44,2,1,1,4,211
15527,19,162,2428.53,3,3,3,9,333
15528,254,26,229.33,1,2,1,4,121
15529,23,662,3962.6,3,3,3,9,333
15530,22,107,1497.31,3,3,3,9,333
15531,8,219,1972.39,3,3,3,9,333
15532,25,251,1564.73,3,3,3,9,333
15533,19,83,807.57,3,3,2,8,332
15535,173,72,502.9,1,2,2,5,122
15537,163,24,110.92,1,2,1,4,121
15539,7,41,538.46,3,2,2,7,322
15540,11,15,213.3,3,1,1,5,311
15541,114,29,85.13,1,2,1,4,121
15543,288,28,127.86,1,2,1,4,121
15544,9,259,3546.71,3,3,3,9,333
15545,54,80,288.97,2,3,1,6,231
15547,7,695,4910.6,3,3,3,9,333
15549,77,114,1681.46,2,3,3,8,233
15550,4,61,575.63,3,2,2,7,322
15551,37,29,436.06,2,2,2,6,222
15552,217,17,90.12,1,1,1,3,111
15553,60,55,428.93,2,2,2,6,222
15554,278,14,217.2,1,1,1,3,111
15555,12,887,4794.86,3,3,3,9,333
15556,24,31,279.77,3,2,1,6,321
15557,29,19,468.91,2,1,2,5,212
15561,12,27,800.59,3,2,2,7,322
15562,352,1,134.55,1,1,1,3,111
15563,22,113,1400.44,3,3,3,9,333
15565,50,8,173.16,2,1,1,4,211
15567,19,7,186.01,3,1,1,5,311
15568,3,53,758.29,3,2,2,7,322
15569,104,31,1375.71,1,2,3,6,123
15570,7,319,4148.82,3,3,3,9,333
15571,12,57,650.43,3,2,2,7,322
15572,5,212,2533.42,3,3,3,9,333
15573,32,97,591.19,2,3,2,7,232
15574,178,152,675.64,1,3,2,6,132
15576,38,43,921.37,2,2,2,6,222
15577,151,39,258.88,1,2,1,4,121
15578,162,13,127.1,1,1,1,3,111
15579,69,48,327.6,2,2,1,5,221
15581,121,146,3675.77,1,3,3,7,133
15582,25,44,682.91,3,2,2,7,322
15584,24,122,720.86,3,3,2,8,332
15585,177,31,455.3,1,2,2,5,122
15587,50,9,913.68,2,1,2,5,212
15589,256,29,478.53,1,2,2,5,122
15592,47,24,388.58,2,2,2,6,222
15593,71,5,199.8,2,1,1,4,211
15594,16,103,1771.78,3,3,3,9,333
15596,101,77,1406.59,1,3,3,7,133
15597,35,22,324.57,2,1,1,4,211
15598,53,14,240.68,2,1,1,4,211
15599,27,52,761.74,2,2,2,6,222
15601,11,410,6776.56,3,3,3,9,333
15602,8,46,1297.87,3,2,3,8,323
15603,79,2,48.48,2,1,1,4,211
15604,52,17,216.39,2,1,1,4,211
15605,36,67,1198.23,2,2,3,7,223
15606,61,77,2920.16,2,3,3,8,233
15607,337,13,104.76,1,1,1,3,111
15608,28,60,1093.68,2,2,2,6,222
15609,184,16,298.48,1,1,1,3,111
15610,52,6,112.46,2,1,1,4,211
15611,10,43,1591.45,3,2,3,8,323
15612,36,6,195.15,2,1,1,4,211
15615,10,423,10399.74,3,3,3,9,333
15618,33,45,776.851,2,2,2,6,222
15619,11,3,336.4,3,1,1,5,311
15620,57,100,1553.18,2,3,3,8,233
15621,4,16,1293.03,3,1,3,7,313
15622,43,185,3709.56,2,3,3,8,233
15623,141,19,301.03,1,1,1,3,111
15624,117,34,588.13,1,2,2,5,122
15625,104,64,1534.26,1,2,3,6,123
15626,75,49,675.8,2,2,2,6,222
15628,5,155,2870.24,3,3,3,9,333
15630,45,60,1186.35,2,2,2,6,222
15632,16,167,3285.31,3,3,3,9,333
15634,17,15,243.55,3,1,1,5,311
15636,90,25,724.76,2,2,2,6,222
15637,53,15,223.36,2,1,1,4,211
15639,134,25,425.32,1,2,2,5,122
15640,4,476,12416.11,3,3,3,9,333
15641,105,119,1887.2,1,3,3,7,133
15643,192,33,664,1,2,2,5,122
15644,166,232,803.54,1,3,2,6,132
15645,19,52,612.01,3,2,2,7,322
15646,158,35,447.64,1,2,2,5,122
15648,204,24,639.5,1,2,2,5,122
15649,336,2,816,1,1,2,4,112
15651,37,32,646.3,2,2,2,6,222
15652,91,21,337.74,2,1,1,4,211
15653,93,6,877.44,1,1,2,4,112
15654,9,21,922.53,3,1,2,6,312
15655,243,34,560.67,1,2,2,5,122
15656,45,47,748.5,2,2,2,6,222
15657,23,1,30,3,1,1,5,311
15658,190,48,1024.1,1,2,2,5,122
15659,44,11,306.45,2,1,1,4,211
15660,25,90,1600.86,3,3,3,9,333
15661,317,5,309.8,1,1,1,3,111
15663,106,9,138.14,1,1,1,3,111
15664,51,17,386.43,2,1,1,4,211
15665,168,115,2222.21,1,3,3,7,133
15667,40,13,301.32,2,1,1,4,211
15668,218,1,76.32,1,1,1,3,111
15669,40,33,684.34,2,2,2,6,222
15670,297,12,173.05,1,1,1,3,111
15671,19,78,2657.13,3,3,3,9,333
15673,88,138,2726.23,2,3,3,8,233
15674,73,114,2446.6,2,3,3,8,233
15675,81,21,323.69,2,1,1,4,211
15676,19,202,3435.76,3,3,3,9,333
15677,49,33,657.23,2,2,2,6,222
15678,53,12,352.7,2,1,1,4,211
15679,24,110,781.28,3,3,2,8,332
15680,9,78,1333.68,3,3,3,9,333
15681,25,53,1426.16,3,2,3,8,323
15683,117,10,193.75,1,1,1,3,111
15687,9,166,2993.1,3,3,3,9,333
15689,120,9,254.1,1,1,1,3,111
15690,4,19,239.76,3,1,1,5,311
15691,252,2,136.8,1,1,1,3,111
15692,28,12,191.04,2,1,1,4,211
15694,1,78,6479.4,3,3,3,9,333
15695,267,22,409.98,1,1,2,4,112
15696,33,168,2711.11,2,3,3,8,233
15699,18,18,309.65,3,1,1,5,311
15700,172,86,696.68,1,3,2,6,132
15701,2,230,1529,3,3,3,9,333
15703,265,5,211.5,1,1,1,3,111
15704,140,117,2293.62,1,3,3,7,133
15705,201,6,143.1,1,1,1,3,111
15706,64,55,1060.56,2,2,2,6,222
15707,35,205,916.98,2,3,2,7,232
15708,41,273,3235.25,2,3,3,8,233
15709,284,6,133.25,1,1,1,3,111
15712,9,53,1072.36,3,2,2,7,322
15713,143,19,356.7,1,1,1,3,111
15714,12,34,330.03,3,2,1,6,321
15716,146,117,1101.11,1,3,2,6,132
15717,234,7,150.3,1,1,1,3,111
15719,33,931,5030.07,2,3,3,8,233
15720,24,128,598.73,3,3,2,8,332
15721,12,84,471.4,3,3,2,8,332
15722,36,67,2211.21,2,2,3,7,223
15723,365,38,190.7,1,2,1,4,121
15724,201,11,218.25,1,1,1,3,111
15725,15,32,415.25,3,2,2,7,322
15727,17,301,5159.06,3,3,3,9,333
15729,213,5,85,1,1,1,3,111
15730,66,70,1120.88,2,2,2,6,222
15732,212,14,294.12,1,1,1,3,111
15733,283,10,162.3,1,1,1,3,111
15734,115,26,1339.45,1,2,3,6,123
15737,15,71,1188.12,3,2,2,7,322
15738,19,173,4812.42,3,3,3,9,333
15739,66,8,449.12,2,1,2,5,212
15740,49,9,154.88,2,1,1,4,211
15743,16,86,775.96,3,3,2,8,332
15744,78,3,34.8,2,1,1,4,211
15745,19,62,1094.59,3,2,2,7,322
15746,134,28,196.88,1,2,1,4,121
15747,13,90,946.64,3,3,2,8,332
15748,40,20,144.36,2,1,1,4,211
15749,235,10,44534.3,1,1,3,5,113
15750,3,291,2463.05,3,3,3,9,333
15752,40,405,2626.6,2,3,3,8,233
15753,305,1,79.2,1,1,1,3,111
15754,51,28,458.57,2,2,2,6,222
15755,10,141,2364.25,3,3,3,9,333
15756,61,191,528.01,2,3,2,7,232
15757,66,45,714.42,2,2,2,6,222
15758,25,9,205.25,3,1,1,5,311
15759,218,7,253.04,1,1,1,3,111
15762,65,37,583.75,2,2,2,6,222
15763,32,61,1086.92,2,2,2,6,222
15764,88,180,3279.97,2,3,3,8,233
15766,64,11,315.06,2,1,1,4,211
15768,116,27,621.83,1,2,2,5,122
15769,7,130,56252.72,3,3,3,9,333
15773,6,10,635.68,3,1,2,6,312
15774,69,25,270.8,2,2,1,5,221
15775,245,7,104.9,1,1,1,3,111
15776,133,18,241.62,1,1,1,3,111
15777,241,21,1047.11,1,1,2,4,112
15780,184,29,475.28,1,2,2,5,122
15781,25,20,345.46,3,1,1,5,311
15782,10,43,2614.74,3,2,3,8,323
15783,11,14,246.3,3,1,1,5,311
15785,33,83,2328.97,2,3,3,8,233
15786,46,266,4919,2,3,3,8,233
15787,26,200,933.26,2,3,2,7,232
15789,358,25,351.3,1,2,1,4,121
15790,10,34,218.75,3,2,1,6,321
15791,44,75,1612.69,2,3,3,8,233
15793,15,12,965.61,3,1,2,6,312
15795,150,42,610.01,1,2,2,5,122
15796,1,132,2708.61,3,3,3,9,333
15797,113,8,2207.4,1,1,3,5,113
15799,76,98,884.14,2,3,2,7,232
15800,107,117,696.89,1,3,2,6,132
15801,46,64,1063.95,2,2,2,6,222
15802,143,1,451.42,1,1,2,4,112
15803,51,8,415.82,2,1,2,5,212
15804,1,262,4206.39,3,3,3,9,333
15805,23,299,5488.18,3,3,3,9,333
15806,46,31,784.58,2,2,2,6,222
15807,50,48,903.9,2,2,2,6,222
15808,306,195,3651.27,1,3,3,7,133
15809,36,35,515.77,2,2,2,6,222
15810,79,89,1391.98,2,3,3,8,233
15811,22,133,2218.62,3,3,3,9,333
15812,107,41,1801.14,1,2,3,6,123
15813,208,40,1303.91,1,2,3,6,123
15814,17,72,1945.33,3,2,3,8,323
15815,64,49,2100.6,2,2,3,7,223
15819,49,123,1905.45,2,3,3,8,233
15820,320,17,206.98,1,1,1,3,111
15821,44,62,570.96,2,2,2,6,222
15822,3,33,885.47,3,2,2,7,322
15823,372,1,15,1,1,1,3,111
15825,172,20,532.94,1,1,2,4,112
15826,56,68,1654.31,2,2,3,7,223
15827,73,115,1836.09,2,3,3,8,233
15829,99,51,636.14,1,2,2,5,122
15830,38,39,576,2,2,2,6,222
15831,58,66,794.64,2,2,2,6,222
15832,254,54,836.79,1,2,2,5,122
15834,70,269,2225.15,2,3,3,8,233
15835,44,50,954.09,2,2,2,6,222
15836,50,10,137.37,2,1,1,4,211
15837,65,24,391.98,2,2,2,6,222
15838,11,167,33643.08,3,3,3,9,333
15839,33,62,1048.49,2,2,2,6,222
15840,59,27,355.56,2,2,1,5,221
15841,73,47,1224.06,2,2,3,7,223
15843,304,8,118.95,1,1,1,3,111
15844,46,11,130.74,2,1,1,4,211
15845,18,138,3711.77,3,3,3,9,333
15847,38,22,389.27,2,1,2,5,212
15850,19,93,234.88,3,3,1,7,331
15852,187,22,160.71,1,1,1,3,111
15853,52,30,110.8,2,2,1,5,221
15854,4,138,2969.12,3,3,3,9,333
15855,137,80,712.24,1,3,2,6,132
15856,4,628,16143.64,3,3,3,9,333
15857,19,14,297,3,1,1,5,311
15858,16,188,1427.57,3,3,3,9,333
15860,41,139,965.16,2,3,2,7,232
15861,12,540,3146.92,3,3,3,9,333
15862,8,147,832.88,3,3,2,8,332
15863,26,18,68.84,2,1,1,4,211
15864,22,20,1936.32,3,1,3,7,313
15865,41,40,895.13,2,2,2,6,222
15866,101,43,211.89,1,2,1,4,121
15867,5,459,3810.14,3,3,3,9,333
15869,277,15,149.64,1,1,1,3,111
15870,33,74,351.44,2,3,1,6,231
15872,15,108,316.25,3,3,1,7,331
15874,64,120,4405.88,2,3,3,8,233
15877,2,126,490.33,3,3,2,8,332
15880,369,96,329.03,1,3,1,5,131
15881,312,29,501.39,1,2,2,5,122
15882,199,23,516.36,1,1,2,4,112
15883,2,49,396.48,3,2,2,7,322
15885,93,18,379.35,1,1,1,3,111
15886,60,12,181.09,2,1,1,4,211
15888,81,12,168.31,2,1,1,4,211
15889,157,85,420.07,1,3,2,6,132
15891,227,60,511.68,1,2,2,5,122
15894,253,37,258.25,1,2,1,4,121
15895,150,11,179.17,1,1,1,3,111
15897,194,22,208.59,1,1,1,3,111
