Date,Week,Month,Year,Location,Rate
04/23/2019,16,4,2019,Mid-Mississippi,
04/23/2019,16,4,2019,Lower Illinois,378.33
04/23/2019,16,4,2019,St. Louis,278.33
04/23/2019,16,4,2019,Cincinnati,293.33
04/23/2019,16,4,2019,Lower Ohio,293.33
04/23/2019,16,4,2019,Cairo-Memphis,275.00
04/30/2019,17,4,2019,Twin Cities,
04/30/2019,17,4,2019,Mid-Mississippi,
04/30/2019,17,4,2019,Lower Illinois,385.00
04/30/2019,17,4,2019,St. Louis,271.67
04/30/2019,17,4,2019,Cincinnati,278.33
04/30/2019,17,4,2019,Lower Ohio,278.33
04/30/2019,17,4,2019,Cairo-Memphis,261.67
05/07/2019,18,5,2019,Twin Cities,
05/07/2019,18,5,2019,Mid-Mississippi,
05/07/2019,18,5,2019,Lower Illinois,
05/07/2019,18,5,2019,St. Louis,
05/07/2019,18,5,2019,Cincinnati,375.00
05/07/2019,18,5,2019,Lower Ohio,375.00
05/07/2019,18,5,2019,Cairo-Memphis,272.50
05/14/2019,19,5,2019,Twin Cities,
05/14/2019,19,5,2019,Mid-Mississippi,
05/14/2019,19,5,2019,Lower Illinois,
05/14/2019,19,5,2019,St. Louis,
05/14/2019,19,5,2019,Cincinnati,337.50
05/14/2019,19,5,2019,Lower Ohio,337.50
05/14/2019,19,5,2019,Cairo-Memphis,275.00
05/21/2019,20,5,2019,Twin Cities,
05/21/2019,20,5,2019,Mid-Mississippi,
05/21/2019,20,5,2019,Lower Illinois,413.00
05/21/2019,20,5,2019,St. Louis,283.00
05/21/2019,20,5,2019,Cincinnati,328.00
05/21/2019,20,5,2019,Lower Ohio,328.00
05/21/2019,20,5,2019,Cairo-Memphis,287.00
05/28/2019,21,5,2019,Twin Cities,
05/28/2019,21,5,2019,Mid-Mississippi,
05/28/2019,21,5,2019,Lower Illinois,
05/28/2019,21,5,2019,St. Louis,
05/28/2019,21,5,2019,Cincinnati,330.00
05/28/2019,21,5,2019,Lower Ohio,330.00
05/28/2019,21,5,2019,Cairo-Memphis,272.50
06/04/2019,22,6,2019,Twin Cities,
06/04/2019,22,6,2019,Mid-Mississippi,
06/04/2019,22,6,2019,Lower Illinois,
06/04/2019,22,6,2019,St. Louis,
06/04/2019,22,6,2019,Cincinnati,300.00
06/04/2019,22,6,2019,Lower Ohio,300.00
06/04/2019,22,6,2019,Cairo-Memphis,265.00
06/11/2019,23,6,2019,Twin Cities,
06/11/2019,23,6,2019,Mid-Mississippi,
06/11/2019,23,6,2019,Lower Illinois,
06/11/2019,23,6,2019,St. Louis,
06/11/2019,23,6,2019,Cincinnati,287.50
06/11/2019,23,6,2019,Lower Ohio,287.50
06/11/2019,23,6,2019,Cairo-Memphis,257.50
06/18/2019,24,6,2019,Twin Cities,
06/18/2019,24,6,2019,Mid-Mississippi,
06/18/2019,24,6,2019,Lower Illinois,527.50
06/18/2019,24,6,2019,St. Louis,310.00
06/18/2019,24,6,2019,Cincinnati,270.00
06/18/2019,24,6,2019,Lower Ohio,270.00
06/18/2019,24,6,2019,Cairo-Memphis,258.33
06/25/2019,25,6,2019,Twin Cities,475.00
06/25/2019,25,6,2019,Mid-Mississippi,462.50
06/25/2019,25,6,2019,Lower Illinois,462.50
06/25/2019,25,6,2019,St. Louis,
06/25/2019,25,6,2019,Cincinnati,275.00
06/25/2019,25,6,2019,Lower Ohio,275.00
06/25/2019,25,6,2019,Cairo-Memphis,278.33
07/02/2019,26,7,2019,Twin Cities,462.50
07/02/2019,26,7,2019,Mid-Mississippi,487.50
07/02/2019,26,7,2019,Lower Illinois,487.50
07/02/2019,26,7,2019,St. Louis,300.00
07/02/2019,26,7,2019,Cincinnati,275.00
07/02/2019,26,7,2019,Lower Ohio,275.00
07/02/2019,26,7,2019,Cairo-Memphis,280.00
07/09/2019,27,7,2019,Twin Cities,458.33
07/09/2019,27,7,2019,Mid-Mississippi,458.33
07/09/2019,27,7,2019,Lower Illinois,453.33
07/09/2019,27,7,2019,St. Louis,293.33
07/09/2019,27,7,2019,Cincinnati,273.33
07/09/2019,27,7,2019,Lower Ohio,273.33
07/09/2019,27,7,2019,Cairo-Memphis,278.33
07/16/2019,28,7,2019,Twin Cities,500.00
07/16/2019,28,7,2019,Mid-Mississippi,500.00
07/16/2019,28,7,2019,Lower Illinois,500.00
07/16/2019,28,7,2019,St. Louis,354.00
07/16/2019,28,7,2019,Cincinnati,273.00
07/16/2019,28,7,2019,Lower Ohio,273.00
07/16/2019,28,7,2019,Cairo-Memphis,286.00
07/23/2019,29,7,2019,Twin Cities,493.33
07/23/2019,29,7,2019,Mid-Mississippi,533.33
07/23/2019,29,7,2019,Lower Illinois,533.33
07/23/2019,29,7,2019,St. Louis,441.67
07/23/2019,29,7,2019,Cincinnati,265.00
07/23/2019,29,7,2019,Lower Ohio,265.00
07/23/2019,29,7,2019,Cairo-Memphis,325.00
07/30/2019,30,7,2019,Twin Cities,507.00
07/30/2019,30,7,2019,Mid-Mississippi,610.00
07/30/2019,30,7,2019,Lower Illinois,516.00
07/30/2019,30,7,2019,St. Louis,469.00
07/30/2019,30,7,2019,Cincinnati,278.00
07/30/2019,30,7,2019,Lower Ohio,278.00
07/30/2019,30,7,2019,Cairo-Memphis,400.00
08/06/2019,31,8,2019,Twin Cities,543.00
08/06/2019,31,8,2019,Mid-Mississippi,601.00
08/06/2019,31,8,2019,Lower Illinois,538.00
08/06/2019,31,8,2019,St. Louis,470.00
08/06/2019,31,8,2019,Cincinnati,293.00
08/06/2019,31,8,2019,Lower Ohio,293.00
08/06/2019,31,8,2019,Cairo-Memphis,397.00
08/13/2019,32,8,2019,Twin Cities,529.00
08/13/2019,32,8,2019,Mid-Mississippi,594.00
08/13/2019,32,8,2019,Lower Illinois,519.00
08/13/2019,32,8,2019,St. Louis,391.00
08/13/2019,32,8,2019,Cincinnati,338.00
08/13/2019,32,8,2019,Lower Ohio,338.00
08/13/2019,32,8,2019,Cairo-Memphis,400.00
08/20/2019,33,8,2019,Twin Cities,489.00
08/20/2019,33,8,2019,Mid-Mississippi,480.00
08/20/2019,33,8,2019,Lower Illinois,471.00
08/20/2019,33,8,2019,St. Louis,374.00
08/20/2019,33,8,2019,Cincinnati,356.00
08/20/2019,33,8,2019,Lower Ohio,356.00
08/20/2019,33,8,2019,Cairo-Memphis,373.00
08/27/2019,34,8,2019,Twin Cities,445.00
08/27/2019,34,8,2019,Mid-Mississippi,465.00
08/27/2019,34,8,2019,Lower Illinois,468.00
08/27/2019,34,8,2019,St. Louis,387.00
08/27/2019,34,8,2019,Cincinnati,350.00
08/27/2019,34,8,2019,Lower Ohio,350.00
08/27/2019,34,8,2019,Cairo-Memphis,375.00
09/03/2019,35,9,2019,Twin Cities,417.00
09/03/2019,35,9,2019,Mid-Mississippi,428.00
09/03/2019,35,9,2019,Lower Illinois,439.00
09/03/2019,35,9,2019,St. Louis,346.00
09/03/2019,35,9,2019,Cincinnati,341.00
09/03/2019,35,9,2019,Lower Ohio,341.00
09/03/2019,35,9,2019,Cairo-Memphis,360.00
09/10/2019,36,9,2019,Twin Cities,382.00
09/10/2019,36,9,2019,Mid-Mississippi,400.00
09/10/2019,36,9,2019,Lower Illinois,393.00
09/10/2019,36,9,2019,St. Louis,367.00
09/10/2019,36,9,2019,Cincinnati,332.00
09/10/2019,36,9,2019,Lower Ohio,332.00
09/10/2019,36,9,2019,Cairo-Memphis,358.00
09/17/2019,37,9,2019,Twin Cities,373.00
09/17/2019,37,9,2019,Mid-Mississippi,400.00
09/17/2019,37,9,2019,Lower Illinois,379.00
09/17/2019,37,9,2019,St. Louis,375.00
09/17/2019,37,9,2019,Cincinnati,363.00
09/17/2019,37,9,2019,Lower Ohio,363.00
09/17/2019,37,9,2019,Cairo-Memphis,400.00
09/24/2019,38,9,2019,Twin Cities,375.00
09/24/2019,38,9,2019,Mid-Mississippi,408.00
09/24/2019,38,9,2019,Lower Illinois,372.00
09/24/2019,38,9,2019,St. Louis,353.00
09/24/2019,38,9,2019,Cincinnati,392.00
09/24/2019,38,9,2019,Lower Ohio,392.00
09/24/2019,38,9,2019,Cairo-Memphis,375.00
10/01/2019,39,10,2019,Twin Cities,358.00
10/01/2019,39,10,2019,Mid-Mississippi,406.00
10/01/2019,39,10,2019,Lower Illinois,360.00
10/01/2019,39,10,2019,St. Louis,340.00
10/01/2019,39,10,2019,Cincinnati,431.00
10/01/2019,39,10,2019,Lower Ohio,431.00
10/01/2019,39,10,2019,Cairo-Memphis,364.00
10/08/2019,40,10,2019,Twin Cities,382.00
10/08/2019,40,10,2019,Mid-Mississippi,417.00
10/08/2019,40,10,2019,Lower Illinois,384.00
10/08/2019,40,10,2019,St. Louis,355.00
10/08/2019,40,10,2019,Cincinnati,453.00
10/08/2019,40,10,2019,Lower Ohio,453.00
10/08/2019,40,10,2019,Cairo-Memphis,373.00
10/15/2019,41,10,2019,Twin Cities,374.00
10/15/2019,41,10,2019,Mid-Mississippi,395.00
10/15/2019,41,10,2019,Lower Illinois,370.00
10/15/2019,41,10,2019,St. Louis,315.00
10/15/2019,41,10,2019,Cincinnati,363.00
10/15/2019,41,10,2019,Lower Ohio,363.00
10/15/2019,41,10,2019,Cairo-Memphis,299.00
10/22/2019,42,10,2019,Twin Cities,375.00
10/22/2019,42,10,2019,Mid-Mississippi,392.00
10/22/2019,42,10,2019,Lower Illinois,394.00
10/22/2019,42,10,2019,St. Louis,280.00
10/22/2019,42,10,2019,Cincinnati,326.00
10/22/2019,42,10,2019,Lower Ohio,326.00
10/22/2019,42,10,2019,Cairo-Memphis,239.00
10/29/2019,43,10,2019,Twin Cities,385.00
10/29/2019,43,10,2019,Mid-Mississippi,386.00
10/29/2019,43,10,2019,Lower Illinois,367.00
10/29/2019,43,10,2019,St. Louis,261.00
10/29/2019,43,10,2019,Cincinnati,281.00
10/29/2019,43,10,2019,Lower Ohio,281.00
10/29/2019,43,10,2019,Cairo-Memphis,234.00
11/05/2019,44,11,2019,Twin Cities,416.00
11/05/2019,44,11,2019,Mid-Mississippi,348.00
11/05/2019,44,11,2019,Lower Illinois,344.00
11/05/2019,44,11,2019,St. Louis,246.00
11/05/2019,44,11,2019,Cincinnati,253.00
11/05/2019,44,11,2019,Lower Ohio,253.00
11/05/2019,44,11,2019,Cairo-Memphis,225.00
11/12/2019,45,11,2019,Twin Cities,410.00
11/12/2019,45,11,2019,Mid-Mississippi,414.00
11/12/2019,45,11,2019,Lower Illinois,403.00
11/12/2019,45,11,2019,St. Louis,271.00
11/12/2019,45,11,2019,Cincinnati,266.00
11/12/2019,45,11,2019,Lower Ohio,266.00
11/12/2019,45,11,2019,Cairo-Memphis,241.00
11/19/2019,46,11,2019,Twin Cities,412.00
11/19/2019,46,11,2019,Mid-Mississippi,417.00
11/19/2019,46,11,2019,Lower Illinois,396.00
11/19/2019,46,11,2019,St. Louis,283.00
11/19/2019,46,11,2019,Cincinnati,280.00
11/19/2019,46,11,2019,Lower Ohio,280.00
11/19/2019,46,11,2019,Cairo-Memphis,293.00
11/26/2019,47,11,2019,Twin Cities,
11/26/2019,47,11,2019,Mid-Mississippi,374.00
11/26/2019,47,11,2019,Lower Illinois,371.00
11/26/2019,47,11,2019,St. Louis,255.00
11/26/2019,47,11,2019,Cincinnati,266.00
11/26/2019,47,11,2019,Lower Ohio,266.00
11/26/2019,47,11,2019,Cairo-Memphis,240.00
12/03/2019,48,12,2019,Twin Cities,
12/03/2019,48,12,2019,Mid-Mississippi,356.00
12/03/2019,48,12,2019,Lower Illinois,351.00
12/03/2019,48,12,2019,St. Louis,250.00
12/03/2019,48,12,2019,Cincinnati,256.00
12/03/2019,48,12,2019,Lower Ohio,256.00
12/03/2019,48,12,2019,Cairo-Memphis,230.00
12/10/2019,49,12,2019,Twin Cities,
12/10/2019,49,12,2019,Mid-Mississippi,
12/10/2019,49,12,2019,Lower Illinois,343.00
12/10/2019,49,12,2019,St. Louis,244.00
12/10/2019,49,12,2019,Cincinnati,251.00
12/10/2019,49,12,2019,Lower Ohio,251.00
12/10/2019,49,12,2019,Cairo-Memphis,224.00
12/17/2019,50,12,2019,Twin Cities,
12/17/2019,50,12,2019,Mid-Mississippi,
12/17/2019,50,12,2019,Lower Illinois,338.00
12/17/2019,50,12,2019,St. Louis,235.00
12/17/2019,50,12,2019,Cincinnati,243.00
12/17/2019,50,12,2019,Lower Ohio,243.00
12/17/2019,50,12,2019,Cairo-Memphis,218.00
12/24/2019,51,12,2019,Twin Cities,
12/24/2019,51,12,2019,Mid-Mississippi,
12/24/2019,51,12,2019,Lower Illinois,318.00
12/24/2019,51,12,2019,St. Louis,225.00
12/24/2019,51,12,2019,Cincinnati,237.00
12/24/2019,51,12,2019,Lower Ohio,237.00
12/24/2019,51,12,2019,Cairo-Memphis,210.00
12/31/2019,52,12,2019,Twin Cities,
12/31/2019,52,12,2019,Mid-Mississippi,
12/31/2019,52,12,2019,Lower Illinois,315.00
12/31/2019,52,12,2019,St. Louis,221.00
12/31/2019,52,12,2019,Cincinnati,243.00
12/31/2019,52,12,2019,Lower Ohio,243.00
12/31/2019,52,12,2019,Cairo-Memphis,210.00
01/07/2020,1,1,2020,Twin Cities,
01/07/2020,1,1,2020,Mid-Mississippi,
01/07/2020,1,1,2020,Lower Illinois,310.00
01/07/2020,1,1,2020,St. Louis,219.00
01/07/2020,1,1,2020,Cincinnati,237.00
01/07/2020,1,1,2020,Lower Ohio,237.00
01/07/2020,1,1,2020,Cairo-Memphis,212.00
01/14/2020,2,1,2020,Twin Cities,
04/19/2022,16,4,2022,Cincinnati,625.00
04/19/2022,16,4,2022,Lower Illinois,611.25
04/19/2022,16,4,2022,Lower Ohio,625.00
04/19/2022,16,4,2022,Mid-Mississippi,662.50
04/19/2022,16,4,2022,St. Louis,502.50
04/19/2022,16,4,2022,Twin Cities,731.25
06/07/2022,23,6,2022,Cairo-Memphis,307.88
06/07/2022,23,6,2022,Cincinnati,411.88
06/07/2022,23,6,2022,Lower Illinois,435.38
06/07/2022,23,6,2022,Lower Ohio,411.88
06/07/2022,23,6,2022,Mid-Mississippi,491.00
06/07/2022,23,6,2022,St. Louis,310.75
06/07/2022,23,6,2022,Twin Cities,560.25
06/14/2022,24,6,2022,Cairo-Memphis,344.67
06/14/2022,24,6,2022,Cincinnati,461.33
06/14/2022,24,6,2022,Lower Illinois,469.17
06/14/2022,24,6,2022,Lower Ohio,461.33
06/14/2022,24,6,2022,Mid-Mississippi,518.00
06/14/2022,24,6,2022,St. Louis,361.67
06/14/2022,24,6,2022,Twin Cities,592.17
06/21/2022,25,6,2022,Cairo-Memphis,384.44
06/21/2022,25,6,2022,Cincinnati,491.67
06/21/2022,25,6,2022,Lower Illinois,488.67
06/21/2022,25,6,2022,Lower Ohio,491.67
06/21/2022,25,6,2022,Mid-Mississippi,528.11
06/21/2022,25,6,2022,St. Louis,401.44
06/21/2022,25,6,2022,Twin Cities,597.22
06/28/2022,26,6,2022,Cairo-Memphis,364.22
06/28/2022,26,6,2022,Cincinnati,481.44
06/28/2022,26,6,2022,Lower Illinois,423.67
06/28/2022,26,6,2022,Lower Ohio,481.44
06/28/2022,26,6,2022,Mid-Mississippi,483.67
06/28/2022,26,6,2022,St. Louis,353.67
06/28/2022,26,6,2022,Twin Cities,576.67
07/05/2022,27,7,2022,Cairo-Memphis,335.00
07/05/2022,27,7,2022,Cincinnati,441.25
07/05/2022,27,7,2022,Lower Illinois,403.75
07/05/2022,27,7,2022,Lower Ohio,441.25
07/05/2022,27,7,2022,Mid-Mississippi,437.25
07/05/2022,27,7,2022,St. Louis,324.12
07/05/2022,27,7,2022,Twin Cities,530.00
07/12/2022,28,7,2022,Cairo-Memphis,328.57
07/12/2022,28,7,2022,Cincinnati,430.43
07/12/2022,28,7,2022,Lower Illinois,408.29
01/14/2020,2,1,2020,Mid-Mississippi,
01/14/2020,2,1,2020,Lower Illinois,334.00
01/14/2020,2,1,2020,St. Louis,228.00
01/14/2020,2,1,2020,Cincinnati,259.00
01/14/2020,2,1,2020,Lower Ohio,259.00
01/14/2020,2,1,2020,Cairo-Memphis,214.00
01/21/2020,3,1,2020,Twin Cities,
01/21/2020,3,1,2020,Mid-Mississippi,
01/21/2020,3,1,2020,Lower Illinois,332.50
01/21/2020,3,1,2020,St. Louis,237.50
01/21/2020,3,1,2020,Cincinnati,256.25
01/21/2020,3,1,2020,Lower Ohio,256.25
01/21/2020,3,1,2020,Cairo-Memphis,222.50
01/28/2020,4,1,2020,Twin Cities,
01/28/2020,4,1,2020,Mid-Mississippi,
01/28/2020,4,1,2020,Lower Illinois,326.00
01/28/2020,4,1,2020,St. Louis,218.00
01/28/2020,4,1,2020,Cincinnati,245.00
01/28/2020,4,1,2020,Lower Ohio,245.00
01/28/2020,4,1,2020,Cairo-Memphis,209.00
02/04/2020,5,2,2020,Twin Cities,
04/26/2022,17,4,2022,Cairo-Memphis,429.17
04/26/2022,17,4,2022,Cincinnati,562.50
04/26/2022,17,4,2022,Lower Illinois,566.67
04/26/2022,17,4,2022,Lower Ohio,562.50
04/26/2022,17,4,2022,Mid-Mississippi,633.33
04/26/2022,17,4,2022,St. Louis,470.83
04/26/2022,17,4,2022,Twin Cities,680.00
05/03/2022,18,5,2022,Cairo-Memphis,390.00
05/03/2022,18,5,2022,Cincinnati,525.00
05/03/2022,18,5,2022,Lower Illinois,552.14
05/03/2022,18,5,2022,Lower Ohio,525.00
05/03/2022,18,5,2022,Mid-Mississippi,625.00
05/03/2022,18,5,2022,St. Louis,402.14
05/03/2022,18,5,2022,Twin Cities,664.29
05/10/2022,19,5,2022,Cairo-Memphis,345.60
05/10/2022,19,5,2022,Cincinnati,495.00
05/10/2022,19,5,2022,Lower Illinois,522.60
05/10/2022,19,5,2022,Lower Ohio,495.00
05/10/2022,19,5,2022,Mid-Mississippi,580.00
05/10/2022,19,5,2022,St. Louis,383.00
05/10/2022,19,5,2022,Twin Cities,665.00
05/17/2022,20,5,2022,Cairo-Memphis,328.50
05/17/2022,20,5,2022,Cincinnati,451.62
05/17/2022,20,5,2022,Lower Illinois,466.62
05/17/2022,20,5,2022,Lower Ohio,451.62
05/17/2022,20,5,2022,Mid-Mississippi,512.25
05/17/2022,20,5,2022,St. Louis,341.88
05/17/2022,20,5,2022,Twin Cities,571.62
05/24/2022,21,5,2022,Cairo-Memphis,301.62
05/24/2022,21,5,2022,Cincinnati,418.50
05/24/2022,21,5,2022,Lower Illinois,434.75
05/24/2022,21,5,2022,Lower Ohio,418.50
05/24/2022,21,5,2022,Mid-Mississippi,486.00
05/24/2022,21,5,2022,St. Louis,306.25
05/24/2022,21,5,2022,Twin Cities,545.38
05/31/2022,22,5,2022,Cairo-Memphis,297.57
05/31/2022,22,5,2022,Cincinnati,407.86
08/23/2022,34,8,2022,Lower Illinois,464.12
05/31/2022,22,5,2022,Lower Illinois,441.43
05/31/2022,22,5,2022,Lower Ohio,407.86
05/31/2022,22,5,2022,Mid-Mississippi,486.14
05/31/2022,22,5,2022,St. Louis,302.14
05/31/2022,22,5,2022,Twin Cities,549.71
07/12/2022,28,7,2022,Lower Ohio,430.43
07/12/2022,28,7,2022,Mid-Mississippi,482.57
07/12/2022,28,7,2022,St. Louis,332.14
07/12/2022,28,7,2022,Twin Cities,546.86
08/02/2022,31,8,2022,Cairo-Memphis,388.11
08/02/2022,31,8,2022,Cincinnati,469.22
08/02/2022,31,8,2022,Lower Illinois,453.67
08/02/2022,31,8,2022,Lower Ohio,469.22
08/02/2022,31,8,2022,Mid-Mississippi,497.56
08/02/2022,31,8,2022,St. Louis,401.44
08/02/2022,31,8,2022,Twin Cities,586.11
08/09/2022,32,8,2022,Cairo-Memphis,372.00
08/09/2022,32,8,2022,Cincinnati,462.56
08/09/2022,32,8,2022,Lower Illinois,447.00
08/09/2022,32,8,2022,Lower Ohio,468.11
08/09/2022,32,8,2022,Mid-Mississippi,493.67
08/09/2022,32,8,2022,St. Louis,377.22
08/09/2022,32,8,2022,Twin Cities,570.33
08/16/2022,33,8,2022,Cairo-Memphis,378.29
08/16/2022,33,8,2022,Cincinnati,442.57
08/16/2022,33,8,2022,Lower Illinois,448.29
08/16/2022,33,8,2022,Lower Ohio,442.57
08/16/2022,33,8,2022,Mid-Mississippi,491.86
08/16/2022,33,8,2022,St. Louis,389.86
08/16/2022,33,8,2022,Twin Cities,567.57
07/19/2022,29,7,2022,Cairo-Memphis,354.12
07/19/2022,29,7,2022,Cincinnati,461.25
07/19/2022,29,7,2022,Lower Illinois,459.12
07/19/2022,29,7,2022,Lower Ohio,461.25
07/19/2022,29,7,2022,Mid-Mississippi,510.00
07/19/2022,29,7,2022,St. Louis,372.88
07/19/2022,29,7,2022,Twin Cities,565.00
07/26/2022,30,7,2022,Cairo-Memphis,387.88
07/26/2022,30,7,2022,Cincinnati,462.25
07/26/2022,30,7,2022,Lower Illinois,455.00
07/26/2022,30,7,2022,Lower Ohio,462.25
07/26/2022,30,7,2022,Mid-Mississippi,511.00
07/26/2022,30,7,2022,St. Louis,401.38
07/26/2022,30,7,2022,Twin Cities,587.25
02/04/2020,5,2,2020,Mid-Mississippi,
02/04/2020,5,2,2020,Lower Illinois,307.00
02/04/2020,5,2,2020,St. Louis,204.00
02/04/2020,5,2,2020,Cincinnati,230.00
02/04/2020,5,2,2020,Lower Ohio,230.00
02/04/2020,5,2,2020,Cairo-Memphis,199.00
02/11/2020,6,2,2020,Twin Cities,
02/11/2020,6,2,2020,Mid-Mississippi,
02/11/2020,6,2,2020,Lower Illinois,296.00
02/11/2020,6,2,2020,St. Louis,192.00
02/11/2020,6,2,2020,Cincinnati,210.00
02/11/2020,6,2,2020,Lower Ohio,210.00
02/11/2020,6,2,2020,Cairo-Memphis,184.00
02/18/2020,7,2,2020,Twin Cities,
02/18/2020,7,2,2020,Mid-Mississippi,
02/18/2020,7,2,2020,Lower Illinois,292.00
02/18/2020,7,2,2020,St. Louis,190.00
02/18/2020,7,2,2020,Cincinnati,208.00
02/18/2020,7,2,2020,Lower Ohio,208.00
02/18/2020,7,2,2020,Cairo-Memphis,180.00
02/25/2020,8,2,2020,Twin Cities,
02/25/2020,8,2,2020,Mid-Mississippi,
02/25/2020,8,2,2020,Lower Illinois,284.00
02/25/2020,8,2,2020,St. Louis,186.00
02/25/2020,8,2,2020,Cincinnati,200.00
02/25/2020,8,2,2020,Lower Ohio,200.00
02/25/2020,8,2,2020,Cairo-Memphis,180.00
03/03/2020,9,3,2020,Twin Cities,
03/03/2020,9,3,2020,Mid-Mississippi,
03/03/2020,9,3,2020,Lower Illinois,288.00
03/03/2020,9,3,2020,St. Louis,185.00
03/03/2020,9,3,2020,Cincinnati,198.00
03/03/2020,9,3,2020,Lower Ohio,198.00
03/03/2020,9,3,2020,Cairo-Memphis,179.00
03/10/2020,10,3,2020,Twin Cities,
03/10/2020,10,3,2020,Mid-Mississippi,
03/10/2020,10,3,2020,Lower Illinois,275.00
03/10/2020,10,3,2020,St. Louis,184.00
03/10/2020,10,3,2020,Cincinnati,199.00
03/10/2020,10,3,2020,Lower Ohio,199.00
03/10/2020,10,3,2020,Cairo-Memphis,178.00
03/17/2020,11,3,2020,Twin Cities,
03/17/2020,11,3,2020,Mid-Mississippi,
03/17/2020,11,3,2020,Lower Illinois,278.00
03/17/2020,11,3,2020,St. Louis,183.00
03/17/2020,11,3,2020,Cincinnati,192.00
03/17/2020,11,3,2020,Lower Ohio,192.00
03/17/2020,11,3,2020,Cairo-Memphis,177.00
03/24/2020,12,3,2020,Twin Cities,
03/24/2020,12,3,2020,Mid-Mississippi,
03/24/2020,12,3,2020,Lower Illinois,304.00
03/24/2020,12,3,2020,St. Louis,207.00
03/24/2020,12,3,2020,Cincinnati,200.00
03/24/2020,12,3,2020,Lower Ohio,200.00
03/24/2020,12,3,2020,Cairo-Memphis,187.00
03/31/2020,13,3,2020,Twin Cities,388.00
03/31/2020,13,3,2020,Mid-Mississippi,340.00
03/31/2020,13,3,2020,Lower Illinois,330.00
03/31/2020,13,3,2020,St. Louis,226.00
03/31/2020,13,3,2020,Cincinnati,224.00
03/31/2020,13,3,2020,Lower Ohio,224.00
03/31/2020,13,3,2020,Cairo-Memphis,207.00
04/07/2020,14,4,2020,Twin Cities,383.00
04/07/2020,14,4,2020,Mid-Mississippi,343.00
04/07/2020,14,4,2020,Lower Illinois,330.00
04/07/2020,14,4,2020,St. Louis,215.00
04/07/2020,14,4,2020,Cincinnati,223.00
04/07/2020,14,4,2020,Lower Ohio,223.00
04/07/2020,14,4,2020,Cairo-Memphis,204.00
04/14/2020,15,4,2020,Twin Cities,378.00
04/14/2020,15,4,2020,Mid-Mississippi,323.00
04/14/2020,15,4,2020,Lower Illinois,308.00
04/14/2020,15,4,2020,St. Louis,205.00
04/14/2020,15,4,2020,Cincinnati,208.00
04/14/2020,15,4,2020,Lower Ohio,208.00
04/14/2020,15,4,2020,Cairo-Memphis,193.00
04/21/2020,16,4,2020,Twin Cities,346.00
04/21/2020,16,4,2020,Mid-Mississippi,296.00
04/21/2020,16,4,2020,Lower Illinois,283.00
04/21/2020,16,4,2020,St. Louis,181.00
04/21/2020,16,4,2020,Cincinnati,195.00
04/21/2020,16,4,2020,Lower Ohio,195.00
04/21/2020,16,4,2020,Cairo-Memphis,175.00
04/28/2020,17,4,2020,Twin Cities,335.00
04/28/2020,17,4,2020,Mid-Mississippi,278.00
04/28/2020,17,4,2020,Lower Illinois,271.00
04/28/2020,17,4,2020,St. Louis,175.00
04/28/2020,17,4,2020,Cincinnati,188.00
04/28/2020,17,4,2020,Lower Ohio,188.00
04/28/2020,17,4,2020,Cairo-Memphis,173.00
05/05/2020,18,5,2020,Twin Cities,321.00
05/05/2020,18,5,2020,Mid-Mississippi,266.00
05/05/2020,18,5,2020,Lower Illinois,257.00
05/05/2020,18,5,2020,St. Louis,176.00
05/05/2020,18,5,2020,Cincinnati,183.00
05/05/2020,18,5,2020,Lower Ohio,183.00
05/05/2020,18,5,2020,Cairo-Memphis,167.00
05/12/2020,19,5,2020,Twin Cities,318.00
05/12/2020,19,5,2020,Mid-Mississippi,263.00
05/12/2020,19,5,2020,Lower Illinois,259.00
05/12/2020,19,5,2020,St. Louis,178.00
05/12/2020,19,5,2020,Cincinnati,176.00
05/12/2020,19,5,2020,Lower Ohio,176.00
05/12/2020,19,5,2020,Cairo-Memphis,166.00
05/19/2020,20,5,2020,Twin Cities,348.00
05/19/2020,20,5,2020,Mid-Mississippi,286.00
05/19/2020,20,5,2020,Lower Illinois,279.00
05/19/2020,20,5,2020,St. Louis,199.00
05/19/2020,20,5,2020,Cincinnati,181.00
05/19/2020,20,5,2020,Lower Ohio,181.00
05/19/2020,20,5,2020,Cairo-Memphis,181.00
05/26/2020,21,5,2020,Twin Cities,377.00
05/26/2020,21,5,2020,Mid-Mississippi,303.00
05/26/2020,21,5,2020,Lower Illinois,288.00
05/26/2020,21,5,2020,St. Louis,200.00
05/26/2020,21,5,2020,Cincinnati,180.00
05/26/2020,21,5,2020,Lower Ohio,180.00
05/26/2020,21,5,2020,Cairo-Memphis,187.00
06/02/2020,22,6,2020,Twin Cities,355.00
06/02/2020,22,6,2020,Mid-Mississippi,293.00
06/02/2020,22,6,2020,Lower Illinois,283.00
06/02/2020,22,6,2020,St. Louis,190.00
06/02/2020,22,6,2020,Cincinnati,180.00
06/02/2020,22,6,2020,Lower Ohio,180.00
06/02/2020,22,6,2020,Cairo-Memphis,179.00
06/09/2020,23,6,2020,Twin Cities,353.00
06/09/2020,23,6,2020,Mid-Mississippi,300.00
06/09/2020,23,6,2020,Lower Illinois,294.00
06/09/2020,23,6,2020,St. Louis,191.00
06/09/2020,23,6,2020,Cincinnati,181.00
06/09/2020,23,6,2020,Lower Ohio,181.00
