folio,site_address,SiteCity,site_zip,sale_date,sale_price,bed,bath,year_built,sq_ft,total_sq_ft,neighborhood,total_stories,qualified,acreage
883533054,15516 AVOCETVIEW CT,LITHIA,33547,8/26/16,750000,4,4,2006,4833,6364,Fishhawk West Area,2,Qualified,0.48
883660316,15113 HERONGLEN DR,LITHIA,33547,9/9/16,100,3,2,2000,2148,2930,Fishhawk West Area,1,Unqualified,0.49
883660316,15113 HERONGLEN DR,LITHIA,33547,9/9/16,100,3,2,2000,2148,2930,Fishhawk West Area,1,Unqualified,0.49
933560000,8814 PRITCHER RD,LITHIA,33547,1/19/18,105000,3,2,2003,1568,1568,E Lithia/Keysville Area,1,Qualified,0.49
931760500,7903 39 HWY,PLANT CITY,33567,5/11/18,200000,3,2,1996,1512,2600,E Lithia/Keysville Area,1,Qualified,0.49
880678174,4511 RIVER CLOSE BLVD,VALRICO,33596,12/11/17,315000,4,3,2001,2578,3444,Bloomingdale Area,2,Qualified,0.49
880677012,2518 CULBREATH COVE CT,VALRICO,33596,7/13/16,387000,5,3,1992,3394,4422,Bloomingdale Area,1,Qualified,0.49
871825448,2813 WINDING TRAIL DR,VALRICO,33596,11/7/16,415000,4,3,1998,3260,4250,Twin Lakes Area,1,Qualified,0.49
875381726,3704 SMOKE HICKORY LN,VALRICO,33596,7/7/16,420000,4,3,1995,3190,4194,Riverhills Area,1,Qualified,0.49
875381726,3704 SMOKE HICKORY LN,VALRICO,33596,7/7/16,420000,4,3,1995,3190,4194,Riverhills Area,1,Qualified,0.49
767888022,5105 DUNHAM CREEK PL,BRANDON,33511,9/30/16,420000,4,3,2006,3551,4432,Hickory Creek Area,2,Qualified,0.49
884010108,11229 COVENTRY GROVE CIR,LITHIA,33547,5/31/16,431500,8,5.5,2016,4993,6116,East Valrico / W Lithia Area,2,Qualified,0.49
875382072,3522 CORD GRASS DR,VALRICO,33596,3/24/16,442000,5,4,2000,3442,4533,Riverhills Area,2,Qualified,0.49
875382072,3522 CORD GRASS DR,VALRICO,33596,3/24/16,442000,5,4,2000,3442,4533,Riverhills Area,2,Qualified,0.49
744380232, *** CONFIDENTIAL SITE *** ***,*******,99999,1/13/17,537500,4,3.5,2007,4050,5329,SW John Moore & Bloomingdale Area,2,Qualified,0.49
875190826,3525 OLD COURSE LN,VALRICO,33596,6/29/20,590000,4,4,1998,4086,5505,Riverhills Area,2,Qualified,0.49
883661354,6315 KNOB TREE DR,LITHIA,33547,11/2/18,592000,5,4.5,2018,4207,5403,Fishhawk West Area,2,Qualified,0.49
883534732,5724 TERNPARK DR,LITHIA,33547,3/16/16,609900,3,3.5,2008,3557,5238,Fishhawk West Area,1,Qualified,0.49
883534732,5724 TERNPARK DR,LITHIA,33547,3/16/16,609900,3,3.5,2008,3557,5238,Fishhawk West Area,1,Qualified,0.49
883298244,16308 PALMETTOGLEN CT,LITHIA,33547,5/30/18,880000,4,4,2011,4113,6773,Fishhawk West Area,2,Qualified,0.49
880784106,14712 FISHHAWK PRESERVE DR,LITHIA,33547,5/26/16,910700,5,5,2016,4385,5589,Fishhawk West Area,2,Qualified,0.49
880784106,14712 FISHHAWK PRESERVE DR,LITHIA,33547,5/26/16,910700,5,5,2016,4385,5589,Fishhawk West Area,2,Qualified,0.49
875195404,4702 RANCH GROVE CT,VALRICO,33596,5/31/16,100,5,3,1997,2871,3703,Riverhills Area,2,Unqualified,0.5
876720928,6019 HAMMOCK HILL AVE,LITHIA,33547,6/29/17,100,4,3,1998,2620,3651,Fishhawk Trails Area,1,Unqualified,0.5
876720928,6019 HAMMOCK HILL AVE,LITHIA,33547,6/29/17,100,4,3,1998,2620,3651,Fishhawk Trails Area,1,Unqualified,0.5
875190844,5504 DALYS WAY,VALRICO,33596,4/2/20,100,5,3,1997,2858,3813,Riverhills Area,1,Unqualified,0.5
875381624,5221 SAND TRAP PL,VALRICO,33596,4/8/20,100,4,3.5,1995,3295,4927,Riverhills Area,1,Unqualified,0.5
860840000,5704 CALHOUN RD,PLANT CITY,33567,5/14/18,84000,3,2,1998,1344,1504,East Valrico / W Lithia Area,1,Qualified,0.5
880921612,5824 HAWKWOOD CT,LITHIA,33547,6/30/17,193000,3,2,2001,1816,2358,Fishhawk East Area,1,Qualified,0.5
880921612,5824 HAWKWOOD CT,LITHIA,33547,6/30/17,193000,3,2,2001,1816,2358,Fishhawk East Area,1,Qualified,0.5
748191602,109 FOREST BREEZE AVE,BRANDON,33511,12/28/17,325000,4,3,2004,2595,3673,Hickory Creek Area,1,Qualified,0.5
874987818,3718 HARROGATE DR,VALRICO,33596,5/15/19,335500,4,2.5,1991,2360,3166,Riverhills Area,1,Qualified,0.5
875195402, *** CONFIDENTIAL SITE *** ***,*******,99999,6/9/17,345000,4,3,1996,3167,4072,Riverhills Area,2,Qualified,0.5
870981102,3429 CYPRESS LANDING DR,VALRICO,33596,2/6/20,350000,4,3,1996,2759,3798,Riverhills Area,1,Qualified,0.5
876720540,5806 SIERRA CREST LN,LITHIA,33547,1/12/19,357000,4,3,2000,3105,4240,Fishhawk Trails Area,2,Qualified,0.5
876720540,5806 SIERRA CREST LN,LITHIA,33547,1/12/19,357000,4,3,2000,3105,4240,Fishhawk Trails Area,2,Qualified,0.5
881142802,6106 KINGBIRD MANOR DR,LITHIA,33547,5/7/18,380000,3,3,2002,2458,3406,Fishhawk Trails Area,1,Qualified,0.5
881142802,6106 KINGBIRD MANOR DR,LITHIA,33547,5/7/18,380000,3,3,2002,2458,3406,Fishhawk Trails Area,1,Qualified,0.5
747623706,1214 GOLF MEADOW BLVD,VALRICO,33596,11/10/16,415000,4,3,1999,3295,4344,Bloomingdale Area,2,Qualified,0.5
876720708,5210 PINE ROCKLANDS AVE,LITHIA,33547,12/16/19,450000,5,3,2000,3431,4566,Fishhawk Trails Area,1,Qualified,0.5
876720708,5210 PINE ROCKLANDS AVE,LITHIA,33547,12/16/19,450000,5,3,2000,3431,4566,Fishhawk Trails Area,1,Qualified,0.5
881142912,17849 MISSION OAK DR,LITHIA,33547,5/2/17,469900,4,3,2004,3152,4268,Fishhawk Trails Area,1,Qualified,0.5
881142912,17849 MISSION OAK DR,LITHIA,33547,5/2/17,469900,4,3,2004,3152,4268,Fishhawk Trails Area,1,Qualified,0.5
880921910,6113 AUDUBON MANOR BLVD,LITHIA,33547,4/15/16,510000,5,5,2006,4504,6572,Fishhawk Trails Area,2,Qualified,0.5
880921910,6113 AUDUBON MANOR BLVD,LITHIA,33547,4/15/16,510000,5,5,2006,4504,6572,Fishhawk Trails Area,2,Qualified,0.5
881142848,17838 MISSION OAK DR,LITHIA,33547,2/1/17,535000,4,4,2005,3716,5259,Fishhawk Trails Area,2,Qualified,0.5
881142848,17838 MISSION OAK DR,LITHIA,33547,2/1/17,535000,4,4,2005,3716,5259,Fishhawk Trails Area,2,Qualified,0.5
880921912,6111 AUDUBON MANOR BLVD,LITHIA,33547,5/23/16,536800,4,4,2005,3462,4845,Fishhawk Trails Area,1,Qualified,0.5
880921912,6111 AUDUBON MANOR BLVD,LITHIA,33547,5/23/16,536800,4,4,2005,3462,4845,Fishhawk Trails Area,1,Qualified,0.5
880921914,6109 AUDUBON MANOR BLVD,LITHIA,33547,8/21/19,539900,4,3,2001,3062,4344,Fishhawk Trails Area,1,Qualified,0.5
881142978,17908 BURNT OAK LN,LITHIA,33547,1/23/18,561000,4,3.5,2001,4337,5941,Fishhawk Trails Area,1,Qualified,0.5
875381624,5221 SAND TRAP PL,VALRICO,33596,5/4/18,563300,4,3.5,1995,3295,4927,Riverhills Area,1,Qualified,0.5
881142926,17837 MISSION OAK DR,LITHIA,33547,6/25/18,565000,4,3,2005,3537,4958,Fishhawk Trails Area,1,Qualified,0.5
881142978,17908 BURNT OAK LN,LITHIA,33547,6/10/19,599000,4,3.5,2001,4337,5941,Fishhawk Trails Area,1,Qualified,0.5
875381050,5202 TROON PL,VALRICO,33596,2/13/18,600000,7,5,1996,4988,6337,Riverhills Area,2,Qualified,0.5
875381050,5202 TROON PL,VALRICO,33596,2/13/18,600000,7,5,1996,4988,6337,Riverhills Area,2,Qualified,0.5
881142846,17836 MISSION OAK DR,LITHIA,33547,4/4/19,600000,4,4.5,2004,4193,5943,Fishhawk Trails Area,2,Qualified,0.5
883293228,16427 DUNLINDALE DR,LITHIA,33547,5/1/17,630000,4,4,2007,3977,4971,Fishhawk West Area,2,Qualified,0.5
883293228,16427 DUNLINDALE DR,LITHIA,33547,5/1/17,630000,4,4,2007,3977,4971,Fishhawk West Area,2,Qualified,0.5
881142850,17840 MISSION OAK DR,LITHIA,33547,4/14/16,730000,6,7,2006,5799,7750,Fishhawk Trails Area,3,Qualified,0.5
881142850,17840 MISSION OAK DR,LITHIA,33547,4/20/16,730000,6,7,2006,5799,7750,Fishhawk Trails Area,3,Qualified,0.5
881142850,17840 MISSION OAK DR,LITHIA,33547,6/30/20,749900,6,7,2006,5799,7750,Fishhawk Trails Area,3,Qualified,0.5
876720560,5843 AUDUBON MANOR BLVD,LITHIA,33547,7/20/15,100,4,3,1996,2372,3308,Fishhawk Trails Area,1,Unqualified,0.51
876720560,5843 AUDUBON MANOR BLVD,LITHIA,33547,7/20/15,100,4,3,1996,2372,3308,Fishhawk Trails Area,1,Unqualified,0.51
876720656,5848 AUDUBON MANOR BLVD,LITHIA,33547,10/13/15,100,6,4,1997,3235,4972,Fishhawk Trails Area,2,Unqualified,0.51
876720656,5848 AUDUBON MANOR BLVD,LITHIA,33547,10/13/15,100,6,4,1997,3235,4972,Fishhawk Trails Area,2,Unqualified,0.51
876720840,6015 AUDUBON MANOR BLVD,LITHIA,33547,7/15/16,100,4,4.5,2005,4721,7226,Fishhawk Trails Area,2,Unqualified,0.51
881142876,6307 WILD ORCHID DR,LITHIA,33547,7/29/16,100,5,5,2006,4440,5833,Fishhawk Trails Area,2,Unqualified,0.51
876720664,5840 AUDUBON MANOR BLVD,LITHIA,33547,9/12/18,100,5,3.5,1997,3295,4471,Fishhawk Trails Area,1,Unqualified,0.51
876720664,5840 AUDUBON MANOR BLVD,LITHIA,33547,9/12/18,100,5,3.5,1997,3295,4471,Fishhawk Trails Area,1,Unqualified,0.51
876720826,6020 KESTREL POINT AVE,LITHIA,33547,11/9/18,100,4,3.5,1999,3574,4659,Fishhawk Trails Area,1,Unqualified,0.51
876720826,6020 KESTREL POINT AVE,LITHIA,33547,11/9/18,100,4,3.5,1999,3574,4659,Fishhawk Trails Area,1,Unqualified,0.51
876720728,5806 THOREAU PL,LITHIA,33547,11/19/18,100,4,4,1996,3635,5248,Fishhawk Trails Area,1,Unqualified,0.51
876720728,5806 THOREAU PL,LITHIA,33547,11/19/18,100,4,4,1996,3635,5248,Fishhawk Trails Area,1,Unqualified,0.51
876720522,5813 SIERRA CREST LN,LITHIA,33547,1/6/20,100,4,4,2005,3180,4979,Fishhawk Trails Area,2,Unqualified,0.51
880921926,6110 AUDUBON MANOR BLVD,LITHIA,33547,5/8/20,100,4,3.5,2002,3721,4895,Fishhawk Trails Area,1,Unqualified,0.51
876720698,5302 PINE ROCKLANDS AVE,LITHIA,33547,6/10/20,100,3,3.5,1998,3548,5142,Fishhawk Trails Area,2,Unqualified,0.51
876720698,5302 PINE ROCKLANDS AVE,LITHIA,33547,6/10/20,100,3,3.5,1998,3548,5142,Fishhawk Trails Area,2,Unqualified,0.51
759270300,10913 RIVERVIEW DR,RIVERVIEW,33578,4/28/17,249000,3,2,1998,1689,2956,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.51
876720704,5214 PINE ROCKLANDS AVE,LITHIA,33547,11/9/15,295000,4,2.5,1997,2686,4427,Fishhawk Trails Area,1,Unqualified,0.51
876720704,5214 PINE ROCKLANDS AVE,LITHIA,33547,11/9/15,295000,4,2.5,1997,2686,4427,Fishhawk Trails Area,1,Unqualified,0.51
553534432,5604 LARK MEADOW PL,LITHIA,33547,8/24/15,323000,4,3,2006,4089,5209,Fishhawk West Area,2,Unqualified,0.51
874987806,3706 HARROGATE DR,VALRICO,33596,5/26/17,330000,4,3,1991,2561,3269,Riverhills Area,1,Qualified,0.51
874987806,3706 HARROGATE DR,VALRICO,33596,5/26/17,330000,4,3,1991,2561,3269,Riverhills Area,1,Qualified,0.51
747436822,307 YELLOW BIRCH LOOP,BRANDON,33511,8/31/17,350000,4,3,2004,2595,3673,Hickory Creek Area,1,Qualified,0.51
871825398,3021 PARTRIDGE POINT TRL,VALRICO,33596,2/14/18,355000,4,3,1998,2710,3527,Twin Lakes Area,1,Qualified,0.51
876720824,6022 KESTREL POINT AVE,LITHIA,33547,6/16/17,369900,3,2,1998,2186,3077,Fishhawk Trails Area,1,Qualified,0.51
876720824,6022 KESTREL POINT AVE,LITHIA,33547,6/16/17,369900,3,2,1998,2186,3077,Fishhawk Trails Area,1,Qualified,0.51
876720824,6022 KESTREL POINT AVE,LITHIA,33547,6/16/17,369900,3,2,1998,2186,3077,Fishhawk Trails Area,1,Qualified,0.51
748191608,103 FOREST BREEZE AVE,BRANDON,33511,5/9/18,375000,4,3,2003,2323,3424,Hickory Creek Area,1,Qualified,0.51
876720646,5906 AUDUBON MANOR BLVD,LITHIA,33547,6/29/15,379900,4,3,1996,2573,3703,Fishhawk Trails Area,1,Qualified,0.51
876720646,5906 AUDUBON MANOR BLVD,LITHIA,33547,6/29/15,379900,4,3,1996,2573,3703,Fishhawk Trails Area,1,Qualified,0.51
876720850,6025 AUDUBON MANOR BLVD,LITHIA,33547,11/22/19,385000,4,3,2000,2568,3605,Fishhawk Trails Area,1,Qualified,0.51
876720850,6025 AUDUBON MANOR BLVD,LITHIA,33547,11/22/19,385000,4,3,2000,2568,3605,Fishhawk Trails Area,1,Qualified,0.51
876720894,6010 HAMMOCK HILL AVE,LITHIA,33547,7/23/19,405000,4,3.5,2000,3096,4850,Fishhawk Trails Area,1,Qualified,0.51
876720894,6010 HAMMOCK HILL AVE,LITHIA,33547,7/23/19,405000,4,3.5,2000,3096,4850,Fishhawk Trails Area,1,Qualified,0.51
880921986,6103 KINGBIRD MANOR DR,LITHIA,33547,11/8/18,415200,4,3,2002,3405,4625,Fishhawk Trails Area,1,Unqualified,0.51
876720558,5845 AUDUBON MANOR BLVD,LITHIA,33547,1/23/17,424000,4,2.5,1998,3168,4605,Fishhawk Trails Area,2,Qualified,0.51
876720558,5845 AUDUBON MANOR BLVD,LITHIA,33547,1/23/17,424000,4,2.5,1998,3168,4605,Fishhawk Trails Area,2,Qualified,0.51
876720558,5845 AUDUBON MANOR BLVD,LITHIA,33547,1/23/17,424000,4,2.5,1998,3168,4605,Fishhawk Trails Area,2,Qualified,0.51
876720600,5213 PINE ROCKLANDS AVE,LITHIA,33547,2/27/18,432000,4,3,1997,3084,4367,Fishhawk Trails Area,1,Qualified,0.51
876720600,5213 PINE ROCKLANDS AVE,LITHIA,33547,2/27/18,432000,4,3,1997,3084,4367,Fishhawk Trails Area,1,Qualified,0.51
876720600,5213 PINE ROCKLANDS AVE,LITHIA,33547,2/27/18,432000,4,3,1997,3084,4367,Fishhawk Trails Area,1,Qualified,0.51
876720688,5804 AUDUBON MANOR BLVD,LITHIA,33547,12/7/16,435000,4,4,1997,3381,5087,Fishhawk Trails Area,2,Qualified,0.51
876720688,5804 AUDUBON MANOR BLVD,LITHIA,33547,12/7/16,435000,4,4,1997,3381,5143,Fishhawk Trails Area,2,Qualified,0.51
876720688,5804 AUDUBON MANOR BLVD,LITHIA,33547,12/7/16,435000,4,4,1997,3381,5143,Fishhawk Trails Area,2,Qualified,0.51
876720590,5813 AUDUBON MANOR BLVD,LITHIA,33547,6/1/18,435000,5,3,1997,2707,3669,Fishhawk Trails Area,1,Qualified,0.51
876720590,5813 AUDUBON MANOR BLVD,LITHIA,33547,6/1/18,435000,5,3,1997,2707,3669,Fishhawk Trails Area,1,Qualified,0.51
876720590,5813 AUDUBON MANOR BLVD,LITHIA,33547,6/1/18,435000,5,3,1997,2707,3669,Fishhawk Trails Area,1,Qualified,0.51
876720700,5218 PINE ROCKLANDS AVE,LITHIA,33547,7/31/15,442000,4,3,2001,3252,4581,Fishhawk Trails Area,2,Qualified,0.51
881142918,17817 MISSION OAK DR,LITHIA,33547,8/13/15,450000,4,3,2002,3398,4691,Fishhawk Trails Area,1,Qualified,0.51
876720676,5816 AUDUBON MANOR BLVD,LITHIA,33547,2/15/17,450000,4,3,1997,2960,3987,Fishhawk Trails Area,1,Qualified,0.51
876720676,5816 AUDUBON MANOR BLVD,LITHIA,33547,2/15/17,450000,4,3,1997,2960,3987,Fishhawk Trails Area,1,Qualified,0.51
876720676,5816 AUDUBON MANOR BLVD,LITHIA,33547,2/15/17,450000,4,3,1997,2960,3987,Fishhawk Trails Area,1,Qualified,0.51
876720868,6016 AUDUBON MANOR BLVD,LITHIA,33547,2/14/20,450000,4,3,1998,2650,3737,Fishhawk Trails Area,1,Qualified,0.51
876720868,6016 AUDUBON MANOR BLVD,LITHIA,33547,2/14/20,450000,4,3,1998,2650,3737,Fishhawk Trails Area,1,Qualified,0.51
880921856,6106 WILD ORCHID DR,LITHIA,33547,11/30/18,454500,5,3.5,2001,3642,4845,Fishhawk Trails Area,1,Unqualified,0.51
876720930,6017 HAMMOCK HILL AVE,LITHIA,33547,2/26/19,459000,4,3,2000,2628,3674,Fishhawk Trails Area,1,Qualified,0.51
876720930,6017 HAMMOCK HILL AVE,LITHIA,33547,2/26/19,459000,4,3,2000,2628,3674,Fishhawk Trails Area,1,Qualified,0.51
880921946,6209 WILD ORCHID DR,LITHIA,33547,8/4/17,460000,3,3,2001,2802,3676,Fishhawk Trails Area,1,Qualified,0.51
880921946,6209 WILD ORCHID DR,LITHIA,33547,8/4/17,460000,3,3,2001,2802,3676,Fishhawk Trails Area,1,Qualified,0.51
876720526,5809 SIERRA CREST LN,LITHIA,33547,4/30/19,460000,4,2.5,2000,2841,4722,Fishhawk Trails Area,2,Qualified,0.51
876720526,5809 SIERRA CREST LN,LITHIA,33547,4/30/19,460000,4,2.5,2000,2841,4722,Fishhawk Trails Area,2,Qualified,0.51
876720658,5846 AUDUBON MANOR BLVD,LITHIA,33547,4/12/19,464000,4,2.5,1998,3291,4500,Fishhawk Trails Area,1,Qualified,0.51
876720658,5846 AUDUBON MANOR BLVD,LITHIA,33547,4/12/19,464000,4,2.5,1998,3291,4500,Fishhawk Trails Area,1,Qualified,0.51
876720506,5923 FLATWOODS MANOR CIR,LITHIA,33547,9/30/19,466000,4,3,1999,2724,3754,Fishhawk Trails Area,1,Qualified,0.51
876720506,5923 FLATWOODS MANOR CIR,LITHIA,33547,9/30/19,466000,4,3,1999,2724,3754,Fishhawk Trails Area,1,Qualified,0.51
876720848,6023 AUDUBON MANOR DR,LITHIA,33547,3/3/17,475000,4,3,2000,3253,4567,Fishhawk Trails Area,1,Qualified,0.51
876720848,6023 AUDUBON MANOR BLVD,LITHIA,33547,3/3/17,475000,4,3,2000,3253,4567,Fishhawk Trails Area,1,Qualified,0.51
876720848,6023 AUDUBON MANOR BLVD,LITHIA,33547,3/3/17,475000,4,3,2000,3253,4567,Fishhawk Trails Area,1,Qualified,0.51
876720926,6021 HAMMOCK HILL AVE,LITHIA,33547,6/10/16,479000,4,3,1998,3109,4214,Fishhawk Trails Area,1,Qualified,0.51
883533884,15603 IBISCREST CT,LITHIA,33547,1/27/17,479000,5,4,2005,3260,4463,Fishhawk West Area,2,Qualified,0.51
883533884,15603 IBISCREST CT,LITHIA,33547,1/27/17,479000,5,4,2005,3260,4463,Fishhawk West Area,2,Qualified,0.51
876720678,5814 AUDUBON MANOR BLVD,LITHIA,33547,3/28/18,480000,4,3,2000,2694,3692,Fishhawk Trails Area,1,Qualified,0.51
876720678,5814 AUDUBON MANOR BLVD,LITHIA,33547,3/28/18,480000,4,3,2000,2694,3692,Fishhawk Trails Area,1,Qualified,0.51
876720678,5814 AUDUBON MANOR BLVD,LITHIA,33547,3/28/18,480000,4,3,2000,2694,3692,Fishhawk Trails Area,1,Qualified,0.51
880921964,6227 WILD ORCHID DR,LITHIA,33547,6/15/16,485000,5,3.5,2004,3305,4634,Fishhawk Trails Area,1,Qualified,0.51
876720556,5847 AUDUBON MANOR BLVD,LITHIA,33547,5/6/16,487000,4,3,1997,3128,4506,Fishhawk Trails Area,1,Qualified,0.51
876720556,5847 AUDUBON MANOR BLVD,LITHIA,33547,5/6/16,487000,4,3,1997,3128,4506,Fishhawk Trails Area,1,Qualified,0.51
876720556,5847 AUDUBON MANOR BLVD,LITHIA,33547,5/6/16,487000,4,3,1997,3128,4506,Fishhawk Trails Area,1,Qualified,0.51
880921972,6235 WILD ORCHID DR,LITHIA,33547,9/18/15,490000,4,4,2005,3085,4690,Fishhawk Trails Area,1,Qualified,0.51
876720876,6009 HAMMOCK HILL AVE,LITHIA,33547,11/10/15,490000,4,3,1998,3309,4442,Fishhawk Trails Area,1,Qualified,0.51
876720876,6009 HAMMOCK HILL AVE,LITHIA,33547,11/10/15,490000,4,3,1998,3309,4442,Fishhawk Trails Area,1,Qualified,0.51
880921854,6104 WILD ORCHID DR,LITHIA,33547,6/4/18,492500,4,3,2001,2984,4159,Fishhawk Trails Area,1,Qualified,0.51
881142880,6311 WILD ORCHID DR,LITHIA,33547,1/16/19,493500,4,4,2003,4201,5734,Fishhawk Trails Area,1,Qualified,0.51
876720926,6021 HAMMOCK HILL AVE,LITHIA,33547,6/23/17,495000,4,3,1998,3109,4214,Fishhawk Trails Area,1,Qualified,0.51
881142928,17839 MISSION OAK DR,LITHIA,33547,6/15/16,500000,4,4,2004,3320,4653,Fishhawk Trails Area,2,Qualified,0.51
881142928,17839 MISSION OAK DR,LITHIA,33547,6/15/16,500000,4,4,2004,3320,4653,Fishhawk Trails Area,2,Qualified,0.51
876720926,6021 HAMMOCK HILL AVE,LITHIA,33547,7/10/19,500000,4,3,1998,3109,4214,Fishhawk Trails Area,1,Qualified,0.51
876720926,6021 HAMMOCK HILL AVE,LITHIA,33547,7/10/19,500000,4,3,1998,3109,4214,Fishhawk Trails Area,1,Qualified,0.51
880921922,6106 AUDUBON MANOR BLVD,LITHIA,33547,7/21/16,505000,4,3,2003,3075,4112,Fishhawk Trails Area,1,Qualified,0.51
880921922,6106 AUDUBON MANOR BLVD,LITHIA,33547,7/21/16,505000,4,3,2003,3075,4112,Fishhawk Trails Area,1,Qualified,0.51
881142930,17841 MISSION OAK DR,LITHIA,33547,1/28/19,510000,4,4,2004,3237,4483,Fishhawk Trails Area,1,Qualified,0.51
881142876,6307 WILD ORCHID DR,LITHIA,33547,7/29/16,515000,5,5,2006,4440,5833,Fishhawk Trails Area,2,Qualified,0.51
876720664,5840 AUDUBON MANOR BLVD,LITHIA,33547,7/28/17,518000,5,3.5,1997,3295,4471,Fishhawk Trails Area,1,Qualified,0.51
880921954,6217 WILD ORCHID DR,LITHIA,33547,11/19/19,519900,6,4,2006,3697,5187,Fishhawk Trails Area,2,Qualified,0.51
881142822,17812 MISSION OAK DR,LITHIA,33547,2/17/17,520000,4,3.5,2003,3742,5196,Fishhawk Trails Area,1,Qualified,0.51
881142822,17812 MISSION OAK DR,LITHIA,33547,2/17/17,520000,4,3.5,2003,3742,5196,Fishhawk Trails Area,1,Qualified,0.51
876720892,6008 HAMMOCK HILL AVE,LITHIA,33547,6/15/18,525000,4,3,2000,3487,4569,Fishhawk Trails Area,1,Qualified,0.51
876720644,5908 AUDUBON MANOR BLVD,LITHIA,33547,6/9/17,532000,5,3,1998,3558,5037,Fishhawk Trails Area,2,Qualified,0.51
876720644,5908 AUDUBON MANOR BLVD,LITHIA,33547,6/9/17,532000,5,3,1998,3558,5037,Fishhawk Trails Area,2,Qualified,0.51
876720644,5908 AUDUBON MANOR BLVD,LITHIA,33547,6/9/17,532000,5,3,1998,3558,5037,Fishhawk Trails Area,2,Qualified,0.51
880921980,6124 AUDUBON MANOR BLVD,LITHIA,33547,6/16/16,535000,4,4.5,2004,3869,5272,Fishhawk Trails Area,2,Qualified,0.51
880921968,6231 WILD ORCHID DR,LITHIA,33547,10/29/19,535000,4,4,2004,4114,5485,Fishhawk Trails Area,2,Qualified,0.51
876720892,6008 HAMMOCK HILL AVE,LITHIA,33547,2/24/20,535000,4,3,2000,3487,4569,Fishhawk Trails Area,1,Qualified,0.51
876720892,6008 HAMMOCK HILL AVE,LITHIA,33547,2/24/20,535000,4,3,2000,3487,4569,Fishhawk Trails Area,1,Qualified,0.51
876720602,5211 PINE ROCKLANDS AVE,LITHIA,33547,5/14/20,544000,4,3.5,1998,3462,5054,Fishhawk Trails Area,2,Qualified,0.51
876720602,5211 PINE ROCKLANDS AVE,LITHIA,33547,5/14/20,544000,4,3.5,1998,3462,5054,Fishhawk Trails Area,2,Qualified,0.51
881142818,17808 MISSION OAK DR,LITHIA,33547,5/25/17,550000,4,3.5,2006,3315,4508,Fishhawk Trails Area,1,Qualified,0.51
881142818,17808 MISSION OAK DR,LITHIA,33547,5/25/17,550000,4,3.5,2006,3315,4508,Fishhawk Trails Area,1,Qualified,0.51
876720672,5820 AUDUBON MANOR BLVD,LITHIA,33547,5/22/18,550000,4,3,1997,3183,4247,Fishhawk Trails Area,1,Qualified,0.51
876720672,5820 AUDUBON MANOR BLVD,LITHIA,33547,5/22/18,550000,4,3,1997,3183,4247,Fishhawk Trails Area,1,Qualified,0.51
876720672,5820 AUDUBON MANOR BLVD,LITHIA,33547,5/22/18,550000,4,3,1997,3183,4247,Fishhawk Trails Area,1,Qualified,0.51
880921924,6108 AUDUBON MANOR BLVD,LITHIA,33547,12/20/16,552500,5,3,2003,3283,4555,Fishhawk Trails Area,1,Qualified,0.51
880921924,6108 AUDUBON MANOR BLVD,LITHIA,33547,12/20/16,552500,5,3,2003,3283,4555,Fishhawk Trails Area,1,Qualified,0.51
881142956,6245 KINGBIRD MANOR DR,LITHIA,33547,7/24/19,555000,4,4.5,2005,3389,4527,Fishhawk Trails Area,2,Qualified,0.51
880921858,6108 WILD ORCHID DR,LITHIA,33547,4/4/16,556000,4,4.5,2003,4131,5460,Fishhawk Trails Area,2,Qualified,0.51
880921858,6108 WILD ORCHID DR,LITHIA,33547,4/4/16,556000,4,4.5,2003,4131,5460,Fishhawk Trails Area,2,Qualified,0.51
876720706,5212 PINE ROCKLANDS AVE,LITHIA,33547,6/12/15,560000,6,5.5,2001,3983,5796,Fishhawk Trails Area,2,Qualified,0.51
881142826,17816 MISSION OAK DR,LITHIA,33547,2/16/18,560000,4,3.5,2003,3566,5039,Fishhawk Trails Area,2,Qualified,0.51
881142826,17816 MISSION OAK DR,LITHIA,33547,2/16/18,560000,4,3.5,2003,3566,5039,Fishhawk Trails Area,2,Qualified,0.51
880921982,6126 AUDUBON MANOR BLVD,LITHIA,33547,5/19/16,568100,4,3.5,2004,3825,5359,Fishhawk Trails Area,1,Qualified,0.51
880921982,6126 AUDUBON MANOR BLVD,LITHIA,33547,5/19/16,568100,4,3.5,2004,3825,5359,Fishhawk Trails Area,1,Qualified,0.51
880921980,6124 AUDUBON MANOR BLVD,LITHIA,33547,4/24/17,570000,4,4.5,2004,3869,5272,Fishhawk Trails Area,2,Qualified,0.51
880921980,6124 AUDUBON MANOR BLVD,LITHIA,33547,8/16/19,573000,4,4.5,2004,3869,5272,Fishhawk Trails Area,2,Qualified,0.51
876720694,5306 PINE ROCKLANDS AVE,LITHIA,33547,4/26/17,575000,5,4.5,1998,3736,5591,Fishhawk Trails Area,2,Qualified,0.51
876720694,5306 PINE ROCKLANDS AVE,LITHIA,33547,4/26/17,575000,5,4.5,1998,3736,5591,Fishhawk Trails Area,2,Qualified,0.51
876720694,5306 PINE ROCKLANDS AVE,LITHIA,33547,4/26/17,575000,5,4.5,1998,3736,5591,Fishhawk Trails Area,2,Qualified,0.51
